,Imputation_Method,Task,Missing Type,Missing Fraction,Column,result_type,metric,Baseline,Corrupted,Imputed,Unnamed: 0,name,MajorityClassSize,MinorityClassSize,NumberOfFeatures,NumberOfInstances,NumberOfNumericFeatures,NumberOfCategoricalFeatures,NumberOfClasses,Downstream Performance Rank
1628,KNN,40701,MCAR,0.5,total_day_minutes,downstream_performance_mean,F1_macro,0.6648221343873518,0.0,0.6539343270257161,16,churn,4293.0,707.0,21.0,5000.0,16.0,5.0,,2.0
1629,VAE,40701,MCAR,0.5,total_day_minutes,downstream_performance_mean,F1_macro,0.6616792550177196,0.0,0.6592184328291231,16,churn,4293.0,707.0,21.0,5000.0,16.0,5.0,,1.0
1630,Mean/Mode,40701,MNAR,0.01,total_day_minutes,downstream_performance_mean,F1_macro,0.6563899868247693,0.0,0.6563899868247693,16,churn,4293.0,707.0,21.0,5000.0,16.0,5.0,,1.0
1631,KNN,40701,MNAR,0.01,total_day_minutes,downstream_performance_mean,F1_macro,0.6563899868247693,0.0,0.6563899868247693,16,churn,4293.0,707.0,21.0,5000.0,16.0,5.0,,2.0
1632,Random Forest,40701,MNAR,0.01,total_day_minutes,downstream_performance_mean,F1_macro,0.6563899868247693,0.0,0.6563899868247693,16,churn,4293.0,707.0,21.0,5000.0,16.0,5.0,,3.0
1633,VAE,40701,MNAR,0.01,total_day_minutes,downstream_performance_mean,F1_macro,0.6563899868247693,0.0,0.6563899868247693,16,churn,4293.0,707.0,21.0,5000.0,16.0,5.0,,4.0
1634,Mean/Mode,40701,MNAR,0.1,total_day_minutes,downstream_performance_mean,F1_macro,0.6563899868247693,0.0,0.6563899868247693,16,churn,4293.0,707.0,21.0,5000.0,16.0,5.0,,1.0
1635,KNN,40701,MNAR,0.1,total_day_minutes,downstream_performance_mean,F1_macro,0.6563899868247693,0.0,0.6563899868247693,16,churn,4293.0,707.0,21.0,5000.0,16.0,5.0,,2.0
1636,Random Forest,40701,MNAR,0.1,total_day_minutes,downstream_performance_mean,F1_macro,0.6563899868247693,0.0,0.6563899868247693,16,churn,4293.0,707.0,21.0,5000.0,16.0,5.0,,3.0
1637,VAE,40701,MNAR,0.1,total_day_minutes,downstream_performance_mean,F1_macro,0.6563899868247693,0.0,0.6563899868247693,16,churn,4293.0,707.0,21.0,5000.0,16.0,5.0,,4.0
1638,Mean/Mode,40701,MNAR,0.3,total_day_minutes,downstream_performance_mean,F1_macro,0.6563899868247693,0.0,0.6563899868247693,16,churn,4293.0,707.0,21.0,5000.0,16.0,5.0,,1.0
1639,KNN,40701,MNAR,0.3,total_day_minutes,downstream_performance_mean,F1_macro,0.6563899868247693,0.0,0.6563899868247693,16,churn,4293.0,707.0,21.0,5000.0,16.0,5.0,,2.0
1640,Random Forest,40701,MNAR,0.3,total_day_minutes,downstream_performance_mean,F1_macro,0.6563899868247693,0.0,0.6563899868247693,16,churn,4293.0,707.0,21.0,5000.0,16.0,5.0,,3.0
1641,VAE,40701,MNAR,0.3,total_day_minutes,downstream_performance_mean,F1_macro,0.6563899868247693,0.0,0.6563899868247693,16,churn,4293.0,707.0,21.0,5000.0,16.0,5.0,,4.0
1642,Mean/Mode,40701,MNAR,0.5,total_day_minutes,downstream_performance_mean,F1_macro,0.6563899868247693,0.0,0.6563899868247693,16,churn,4293.0,707.0,21.0,5000.0,16.0,5.0,,1.0
1643,KNN,40701,MNAR,0.5,total_day_minutes,downstream_performance_mean,F1_macro,0.6563899868247693,0.0,0.6563899868247693,16,churn,4293.0,707.0,21.0,5000.0,16.0,5.0,,2.0
1644,Random Forest,40701,MNAR,0.5,total_day_minutes,downstream_performance_mean,F1_macro,0.6563899868247693,0.0,0.6563899868247693,16,churn,4293.0,707.0,21.0,5000.0,16.0,5.0,,3.0
1645,VAE,40701,MNAR,0.5,total_day_minutes,downstream_performance_mean,F1_macro,0.6563899868247693,0.0,0.6563899868247693,16,churn,4293.0,707.0,21.0,5000.0,16.0,5.0,,4.0
1646,Mean/Mode,40922,MAR,0.01,gyro_y,downstream_performance_mean,F1_macro,0.7575427283696131,0.0,0.7575427283696131,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,1.0
1647,KNN,40922,MAR,0.01,gyro_y,downstream_performance_mean,F1_macro,0.7575427283696131,0.0,0.7575427283696131,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,2.0
1648,Mean/Mode,40922,MAR,0.1,gyro_y,downstream_performance_mean,F1_macro,0.7575427283696131,0.0,0.7575427283696131,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,1.0
1649,KNN,40922,MAR,0.1,gyro_y,downstream_performance_mean,F1_macro,0.7575427283696131,0.0,0.7575427283696131,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,2.0
1650,Mean/Mode,40922,MAR,0.3,gyro_y,downstream_performance_mean,F1_macro,0.7575427283696131,0.0,0.7575427283696131,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,1.0
1651,KNN,40922,MAR,0.3,gyro_y,downstream_performance_mean,F1_macro,0.7575427283696131,0.0,0.7575427283696131,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,2.0
1652,Mean/Mode,40922,MAR,0.5,gyro_y,downstream_performance_mean,F1_macro,0.7575427283696131,0.0,0.7575427283696131,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,1.0
1653,KNN,40922,MAR,0.5,gyro_y,downstream_performance_mean,F1_macro,0.7575427283696131,0.0,0.7575427283696131,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,2.0
1654,Mean/Mode,40922,MCAR,0.01,gyro_y,downstream_performance_mean,F1_macro,0.7559483119354656,0.0,0.7563248447618305,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,2.0
1655,KNN,40922,MCAR,0.01,gyro_y,downstream_performance_mean,F1_macro,0.7560627470254224,0.0,0.7563444068659502,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,1.0
1656,KNN,40922,MCAR,0.1,gyro_y,downstream_performance_mean,F1_macro,0.7203510330930536,0.0,0.7198993042694907,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,2.0
1657,Mean/Mode,40922,MCAR,0.1,gyro_y,downstream_performance_mean,F1_macro,0.7423754115280401,0.0,0.7422287135879798,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,1.0
1658,Mean/Mode,40922,MCAR,0.3,gyro_y,downstream_performance_mean,F1_macro,0.7161084051234671,0.0,0.7151395020046581,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,2.0
1659,KNN,40922,MCAR,0.3,gyro_y,downstream_performance_mean,F1_macro,0.7469180695543041,0.0,0.7464131126950081,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,1.0
1660,Mean/Mode,40922,MCAR,0.5,gyro_y,downstream_performance_mean,F1_macro,0.7269061696578852,0.0,0.7263707042834179,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,2.0
1661,KNN,40922,MCAR,0.5,gyro_y,downstream_performance_mean,F1_macro,0.7294385923967295,0.0,0.7288900130878663,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,1.0
1662,Mean/Mode,40922,MNAR,0.01,gyro_y,downstream_performance_mean,F1_macro,0.7575427283696131,0.0,0.7575427283696131,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,1.0
1663,KNN,40922,MNAR,0.01,gyro_y,downstream_performance_mean,F1_macro,0.7575427283696131,0.0,0.7575427283696131,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,2.0
1664,Mean/Mode,40922,MNAR,0.1,gyro_y,downstream_performance_mean,F1_macro,0.7575427283696131,0.0,0.7575427283696131,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,1.0
1665,KNN,40922,MNAR,0.1,gyro_y,downstream_performance_mean,F1_macro,0.7575427283696131,0.0,0.7575427283696131,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,2.0
1666,Mean/Mode,40922,MNAR,0.3,gyro_y,downstream_performance_mean,F1_macro,0.7575427283696131,0.0,0.7575427283696131,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,1.0
1667,KNN,40922,MNAR,0.3,gyro_y,downstream_performance_mean,F1_macro,0.7575427283696131,0.0,0.7575427283696131,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,2.0
1668,Mean/Mode,40922,MNAR,0.5,gyro_y,downstream_performance_mean,F1_macro,0.7575427283696131,0.0,0.7575427283696131,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,1.0
1669,KNN,40922,MNAR,0.5,gyro_y,downstream_performance_mean,F1_macro,0.7575427283696131,0.0,0.7575427283696131,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,2.0
1670,VAE,40983,MAR,0.01,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.6672553784152195,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,4.0
1671,Mean/Mode,40983,MAR,0.01,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.667808602048793,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,1.0
1672,KNN,40983,MAR,0.01,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.667808602048793,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,2.0
1673,Random Forest,40983,MAR,0.01,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.667808602048793,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,3.0
1674,VAE,40983,MAR,0.1,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.6667084678205399,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,4.0
1675,Mean/Mode,40983,MAR,0.1,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.667808602048793,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,1.0
1676,KNN,40983,MAR,0.1,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.667808602048793,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,2.0
1677,Random Forest,40983,MAR,0.1,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.667808602048793,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,3.0
1678,VAE,40983,MAR,0.3,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.6672553784152195,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,4.0
1679,Mean/Mode,40983,MAR,0.3,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.667808602048793,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,1.0
1680,KNN,40983,MAR,0.3,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.667808602048793,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,2.0
1681,Random Forest,40983,MAR,0.3,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.667808602048793,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,3.0
1682,VAE,40983,MAR,0.5,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.6672553784152195,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,4.0
1683,Mean/Mode,40983,MAR,0.5,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.667808602048793,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,1.0
1684,KNN,40983,MAR,0.5,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.667808602048793,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,2.0
1685,Random Forest,40983,MAR,0.5,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.667808602048793,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,3.0
1686,KNN,40983,MCAR,0.01,Mean_G,downstream_performance_mean,F1_macro,0.7319850728301432,0.0,0.7309970866824184,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,4.0
1687,VAE,40983,MCAR,0.01,Mean_G,downstream_performance_mean,F1_macro,0.7398667772091825,0.0,0.7379266068958144,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,3.0
1688,Mean/Mode,40983,MCAR,0.01,Mean_G,downstream_performance_mean,F1_macro,0.7398667772091825,0.0,0.7398853400295362,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,1.0
1689,Random Forest,40983,MCAR,0.01,Mean_G,downstream_performance_mean,F1_macro,0.7398667772091825,0.0,0.7398853400295362,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,2.0
1690,VAE,40983,MCAR,0.1,Mean_G,downstream_performance_mean,F1_macro,0.5716913905125638,0.0,0.5756965863939442,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,4.0
1691,Mean/Mode,40983,MCAR,0.1,Mean_G,downstream_performance_mean,F1_macro,0.616776507300715,0.0,0.6212784436100423,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,3.0
1692,KNN,40983,MCAR,0.1,Mean_G,downstream_performance_mean,F1_macro,0.6417928482422686,0.0,0.6468989974470071,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,2.0
1693,Random Forest,40983,MCAR,0.1,Mean_G,downstream_performance_mean,F1_macro,0.65379113018598,0.0,0.6634080432363695,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,1.0
1694,VAE,40983,MCAR,0.3,Mean_G,downstream_performance_mean,F1_macro,0.4853801169590643,0.0,0.4854712646535455,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,4.0
1695,Mean/Mode,40983,MCAR,0.3,Mean_G,downstream_performance_mean,F1_macro,0.4853801169590643,0.0,0.4910307116867364,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,3.0
1696,Random Forest,40983,MCAR,0.3,Mean_G,downstream_performance_mean,F1_macro,0.5356076759061834,0.0,0.540885262990279,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,2.0
1697,KNN,40983,MCAR,0.3,Mean_G,downstream_performance_mean,F1_macro,0.5816642823080592,0.0,0.5656502444136245,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,1.0
1698,Mean/Mode,40983,MCAR,0.5,Mean_G,downstream_performance_mean,F1_macro,0.4851063829787234,0.0,0.4851970453799397,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,4.0
1699,VAE,40983,MCAR,0.5,Mean_G,downstream_performance_mean,F1_macro,0.4851063829787234,0.0,0.485197627638837,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,3.0
1700,Random Forest,40983,MCAR,0.5,Mean_G,downstream_performance_mean,F1_macro,0.5324028169730252,0.0,0.5195684250821228,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,2.0
1701,KNN,40983,MCAR,0.5,Mean_G,downstream_performance_mean,F1_macro,0.5450980392156863,0.0,0.5366694022614787,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,1.0
1702,VAE,40983,MNAR,0.01,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.6672553784152195,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,4.0
1703,Mean/Mode,40983,MNAR,0.01,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.667808602048793,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,1.0
1704,KNN,40983,MNAR,0.01,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.667808602048793,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,2.0
1705,Random Forest,40983,MNAR,0.01,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.667808602048793,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,3.0
1706,VAE,40983,MNAR,0.1,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.6672553784152195,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,4.0
1707,Mean/Mode,40983,MNAR,0.1,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.667808602048793,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,1.0
1708,KNN,40983,MNAR,0.1,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.667808602048793,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,2.0
1709,Random Forest,40983,MNAR,0.1,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.667808602048793,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,3.0
1710,VAE,40983,MNAR,0.3,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.6672553784152195,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,4.0
1711,Mean/Mode,40983,MNAR,0.3,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.667808602048793,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,1.0
1712,KNN,40983,MNAR,0.3,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.667808602048793,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,2.0
1713,Random Forest,40983,MNAR,0.3,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.667808602048793,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,3.0
1714,VAE,40983,MNAR,0.5,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.6672553784152195,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,4.0
1715,Mean/Mode,40983,MNAR,0.5,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.667808602048793,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,1.0
1716,KNN,40983,MNAR,0.5,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.667808602048793,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,2.0
1717,Random Forest,40983,MNAR,0.5,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.667808602048793,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,3.0
1718,Mean/Mode,41027,MAR,0.01,black_piece0_strength,downstream_performance_mean,F1_macro,0.474722095838102,0.0,0.474722095838102,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,1.0
1719,KNN,41027,MAR,0.01,black_piece0_strength,downstream_performance_mean,F1_macro,0.474722095838102,0.0,0.474722095838102,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,2.0
1720,Mean/Mode,41027,MAR,0.1,black_piece0_strength,downstream_performance_mean,F1_macro,0.474722095838102,0.0,0.474722095838102,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,1.0
1721,KNN,41027,MAR,0.1,black_piece0_strength,downstream_performance_mean,F1_macro,0.474722095838102,0.0,0.474722095838102,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,2.0
1722,Mean/Mode,41027,MAR,0.3,black_piece0_strength,downstream_performance_mean,F1_macro,0.474722095838102,0.0,0.474722095838102,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,1.0
1723,KNN,41027,MAR,0.3,black_piece0_strength,downstream_performance_mean,F1_macro,0.474722095838102,0.0,0.474722095838102,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,2.0
1724,Mean/Mode,41027,MAR,0.5,black_piece0_strength,downstream_performance_mean,F1_macro,0.474722095838102,0.0,0.474722095838102,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,1.0
1725,KNN,41027,MAR,0.5,black_piece0_strength,downstream_performance_mean,F1_macro,0.474722095838102,0.0,0.474722095838102,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,2.0
1726,Mean/Mode,41027,MCAR,0.01,black_piece0_strength,downstream_performance_mean,F1_macro,0.4776293703222861,0.0,0.4777905566402367,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,1.0
1727,KNN,41027,MCAR,0.01,black_piece0_strength,downstream_performance_mean,F1_macro,0.4776293703222861,0.0,0.4777905566402367,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,2.0
1728,Mean/Mode,41027,MCAR,0.1,black_piece0_strength,downstream_performance_mean,F1_macro,0.4737495675748311,0.0,0.472098266595261,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,2.0
1729,KNN,41027,MCAR,0.1,black_piece0_strength,downstream_performance_mean,F1_macro,0.473838671584095,0.0,0.4721696536340054,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,1.0
1730,Mean/Mode,41027,MCAR,0.3,black_piece0_strength,downstream_performance_mean,F1_macro,0.4950045502686779,0.0,0.4931020666183293,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,2.0
1731,KNN,41027,MCAR,0.3,black_piece0_strength,downstream_performance_mean,F1_macro,0.4957814068226129,0.0,0.4931211142220861,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,1.0
1732,KNN,41027,MCAR,0.5,black_piece0_strength,downstream_performance_mean,F1_macro,0.4941124596602099,0.0,0.4932661047001592,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,2.0
1733,Mean/Mode,41027,MCAR,0.5,black_piece0_strength,downstream_performance_mean,F1_macro,0.4947163562513942,0.0,0.4936623131849199,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,1.0
1734,Mean/Mode,41027,MNAR,0.01,black_piece0_strength,downstream_performance_mean,F1_macro,0.474722095838102,0.0,0.474722095838102,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,1.0
1735,KNN,41027,MNAR,0.01,black_piece0_strength,downstream_performance_mean,F1_macro,0.474722095838102,0.0,0.474722095838102,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,2.0
1736,Mean/Mode,41027,MNAR,0.1,black_piece0_strength,downstream_performance_mean,F1_macro,0.474722095838102,0.0,0.474722095838102,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,1.0
1737,KNN,41027,MNAR,0.1,black_piece0_strength,downstream_performance_mean,F1_macro,0.474722095838102,0.0,0.474722095838102,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,2.0
1738,Mean/Mode,41027,MNAR,0.3,black_piece0_strength,downstream_performance_mean,F1_macro,0.474722095838102,0.0,0.474722095838102,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,1.0
1739,KNN,41027,MNAR,0.3,black_piece0_strength,downstream_performance_mean,F1_macro,0.474722095838102,0.0,0.474722095838102,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,2.0
1740,Mean/Mode,41027,MNAR,0.5,black_piece0_strength,downstream_performance_mean,F1_macro,0.474722095838102,0.0,0.474722095838102,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,1.0
1741,KNN,41027,MNAR,0.5,black_piece0_strength,downstream_performance_mean,F1_macro,0.474722095838102,0.0,0.474722095838102,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,2.0
1742,Mean/Mode,41146,MAR,0.01,V4,downstream_performance_mean,F1_macro,0.9135518497220624,0.0,0.9135518497220624,17,sylvine,2562.0,2562.0,21.0,5124.0,20.0,1.0,,1.0
1743,KNN,41146,MAR,0.01,V4,downstream_performance_mean,F1_macro,0.9135518497220624,0.0,0.9135518497220624,17,sylvine,2562.0,2562.0,21.0,5124.0,20.0,1.0,,2.0
1744,Random Forest,41146,MAR,0.01,V4,downstream_performance_mean,F1_macro,0.9135518497220624,0.0,0.9135518497220624,17,sylvine,2562.0,2562.0,21.0,5124.0,20.0,1.0,,3.0
1745,VAE,41146,MAR,0.01,V4,downstream_performance_mean,F1_macro,0.9135518497220624,0.0,0.9135518497220624,17,sylvine,2562.0,2562.0,21.0,5124.0,20.0,1.0,,4.0
1746,Mean/Mode,41146,MAR,0.1,V4,downstream_performance_mean,F1_macro,0.9135518497220624,0.0,0.9135518497220624,17,sylvine,2562.0,2562.0,21.0,5124.0,20.0,1.0,,1.0
1747,KNN,41146,MAR,0.1,V4,downstream_performance_mean,F1_macro,0.9135518497220624,0.0,0.9135518497220624,17,sylvine,2562.0,2562.0,21.0,5124.0,20.0,1.0,,2.0
1748,Random Forest,41146,MAR,0.1,V4,downstream_performance_mean,F1_macro,0.9135518497220624,0.0,0.9135518497220624,17,sylvine,2562.0,2562.0,21.0,5124.0,20.0,1.0,,3.0
1749,VAE,41146,MAR,0.1,V4,downstream_performance_mean,F1_macro,0.9135518497220624,0.0,0.9135518497220624,17,sylvine,2562.0,2562.0,21.0,5124.0,20.0,1.0,,4.0
1750,Mean/Mode,41146,MAR,0.3,V4,downstream_performance_mean,F1_macro,0.9135518497220624,0.0,0.9135518497220624,17,sylvine,2562.0,2562.0,21.0,5124.0,20.0,1.0,,1.0
1751,KNN,41146,MAR,0.3,V4,downstream_performance_mean,F1_macro,0.9135518497220624,0.0,0.9135518497220624,17,sylvine,2562.0,2562.0,21.0,5124.0,20.0,1.0,,2.0
1752,Random Forest,41146,MAR,0.3,V4,downstream_performance_mean,F1_macro,0.9135518497220624,0.0,0.9135518497220624,17,sylvine,2562.0,2562.0,21.0,5124.0,20.0,1.0,,3.0
1753,VAE,41146,MAR,0.3,V4,downstream_performance_mean,F1_macro,0.9135518497220624,0.0,0.9135518497220624,17,sylvine,2562.0,2562.0,21.0,5124.0,20.0,1.0,,4.0
1754,Mean/Mode,41146,MAR,0.5,V4,downstream_performance_mean,F1_macro,0.9135518497220624,0.0,0.9135518497220624,17,sylvine,2562.0,2562.0,21.0,5124.0,20.0,1.0,,1.0
1755,KNN,41146,MAR,0.5,V4,downstream_performance_mean,F1_macro,0.9135518497220624,0.0,0.9135518497220624,17,sylvine,2562.0,2562.0,21.0,5124.0,20.0,1.0,,2.0
1756,Random Forest,41146,MAR,0.5,V4,downstream_performance_mean,F1_macro,0.9135518497220624,0.0,0.9135518497220624,17,sylvine,2562.0,2562.0,21.0,5124.0,20.0,1.0,,3.0
