,Imputation_Method,Task,Missing Type,Missing Fraction,Column,result_type,metric,Baseline,Corrupted,Imputed,Unnamed: 0,name,MajorityClassSize,MinorityClassSize,NumberOfFeatures,NumberOfInstances,NumberOfNumericFeatures,NumberOfCategoricalFeatures,NumberOfClasses,Downstream Performance Rank,Data_Constellation
991,Mean/Mode,1199,MAR,0.3,wall_index,downstream_performance_mean,RMSE,11.948627071301395,0.0,11.948477667904058,77,BNG(echoMonths),,,10.0,17496.0,7.0,3.0,,1.0,MAR - 0.3
993,Mean/Mode,1199,MAR,0.5,wall_index,downstream_performance_mean,RMSE,11.948627071301395,0.0,11.948477667904058,77,BNG(echoMonths),,,10.0,17496.0,7.0,3.0,,1.0,MAR - 0.5
995,Mean/Mode,1199,MCAR,0.01,wall_index,downstream_performance_mean,RMSE,11.94839294349866,0.0,11.95112543178727,77,BNG(echoMonths),,,10.0,17496.0,7.0,3.0,,1.0,MCAR - 0.01
997,Mean/Mode,1199,MCAR,0.1,wall_index,downstream_performance_mean,RMSE,11.965605738252664,0.0,11.964943320503144,77,BNG(echoMonths),,,10.0,17496.0,7.0,3.0,,1.0,MCAR - 0.1
999,Mean/Mode,1199,MCAR,0.3,wall_index,downstream_performance_mean,RMSE,11.987675180569694,0.0,12.025924060633876,77,BNG(echoMonths),,,10.0,17496.0,7.0,3.0,,1.0,MCAR - 0.3
1001,Mean/Mode,1199,MCAR,0.5,wall_index,downstream_performance_mean,RMSE,12.099288502460755,0.0,12.125824462248112,77,BNG(echoMonths),,,10.0,17496.0,7.0,3.0,,1.0,MCAR - 0.5
1003,Mean/Mode,1199,MNAR,0.01,wall_index,downstream_performance_mean,RMSE,11.948627071301395,0.0,11.948477667904058,77,BNG(echoMonths),,,10.0,17496.0,7.0,3.0,,1.0,MNAR - 0.01
1005,Mean/Mode,1199,MNAR,0.1,wall_index,downstream_performance_mean,RMSE,11.948627071301395,0.0,11.948477667904058,77,BNG(echoMonths),,,10.0,17496.0,7.0,3.0,,1.0,MNAR - 0.1
1007,Mean/Mode,1199,MNAR,0.3,wall_index,downstream_performance_mean,RMSE,11.948627071301395,0.0,11.948477667904058,77,BNG(echoMonths),,,10.0,17496.0,7.0,3.0,,1.0,MNAR - 0.3
1009,Mean/Mode,1199,MNAR,0.5,wall_index,downstream_performance_mean,RMSE,11.948627071301395,0.0,11.948477667904058,77,BNG(echoMonths),,,10.0,17496.0,7.0,3.0,,1.0,MNAR - 0.5
1011,Mean/Mode,1200,MAR,0.01,company1,downstream_performance_mean,RMSE,4.550516025101915,0.0,4.550350723026352,96,BNG(stock),,,10.0,59049.0,10.0,0.0,,1.0,MAR - 0.01
1013,Mean/Mode,1200,MAR,0.1,company1,downstream_performance_mean,RMSE,4.550516025101915,0.0,4.550350723026352,96,BNG(stock),,,10.0,59049.0,10.0,0.0,,1.0,MAR - 0.1
1015,Mean/Mode,1200,MAR,0.3,company1,downstream_performance_mean,RMSE,4.550516025101915,0.0,4.550350723026352,96,BNG(stock),,,10.0,59049.0,10.0,0.0,,1.0,MAR - 0.3
1017,Mean/Mode,1200,MAR,0.5,company1,downstream_performance_mean,RMSE,4.550516025101915,0.0,4.550350723026352,96,BNG(stock),,,10.0,59049.0,10.0,0.0,,1.0,MAR - 0.5
1019,Mean/Mode,1200,MCAR,0.01,company1,downstream_performance_mean,RMSE,4.556253915153092,0.0,4.5541973034710725,96,BNG(stock),,,10.0,59049.0,10.0,0.0,,1.0,MCAR - 0.01
1021,Mean/Mode,1200,MCAR,0.1,company1,downstream_performance_mean,RMSE,4.574678868304286,0.0,4.578543137057037,96,BNG(stock),,,10.0,59049.0,10.0,0.0,,1.0,MCAR - 0.1
1023,Mean/Mode,1200,MCAR,0.3,company1,downstream_performance_mean,RMSE,4.646634427144418,0.0,4.6370221985203735,96,BNG(stock),,,10.0,59049.0,10.0,0.0,,1.0,MCAR - 0.3
1025,Mean/Mode,1200,MCAR,0.5,company1,downstream_performance_mean,RMSE,4.666934065930866,0.0,4.682776530955799,96,BNG(stock),,,10.0,59049.0,10.0,0.0,,1.0,MCAR - 0.5
1027,Mean/Mode,1200,MNAR,0.01,company1,downstream_performance_mean,RMSE,4.550516025101915,0.0,4.550350723026352,96,BNG(stock),,,10.0,59049.0,10.0,0.0,,1.0,MNAR - 0.01
1029,Mean/Mode,1200,MNAR,0.1,company1,downstream_performance_mean,RMSE,4.550516025101915,0.0,4.550350723026352,96,BNG(stock),,,10.0,59049.0,10.0,0.0,,1.0,MNAR - 0.1
1031,Mean/Mode,1200,MNAR,0.3,company1,downstream_performance_mean,RMSE,4.550516025101915,0.0,4.550350723026352,96,BNG(stock),,,10.0,59049.0,10.0,0.0,,1.0,MNAR - 0.3
1033,Mean/Mode,1200,MNAR,0.5,company1,downstream_performance_mean,RMSE,4.550516025101915,0.0,4.550350723026352,96,BNG(stock),,,10.0,59049.0,10.0,0.0,,1.0,MNAR - 0.5
1035,Mean/Mode,1213,MAR,0.01,x5,downstream_performance_mean,RMSE,6.350076173054226,0.0,6.350095448192074,97,BNG(mv),,,11.0,78732.0,8.0,3.0,,1.0,MAR - 0.01
1037,Mean/Mode,1213,MAR,0.1,x5,downstream_performance_mean,RMSE,6.350076173054226,0.0,6.350095448192074,97,BNG(mv),,,11.0,78732.0,8.0,3.0,,1.0,MAR - 0.1
1039,Mean/Mode,1213,MAR,0.3,x5,downstream_performance_mean,RMSE,6.350076173054226,0.0,6.350095448192074,97,BNG(mv),,,11.0,78732.0,8.0,3.0,,1.0,MAR - 0.3
1041,Mean/Mode,1213,MAR,0.5,x5,downstream_performance_mean,RMSE,6.350076173054226,0.0,6.350095448192074,97,BNG(mv),,,11.0,78732.0,8.0,3.0,,1.0,MAR - 0.5
1043,KNN,1213,MCAR,0.01,x5,downstream_performance_mean,RMSE,6.355083853518058,0.0,6.353941050288977,97,BNG(mv),,,11.0,78732.0,8.0,3.0,,1.0,MCAR - 0.01
1045,Mean/Mode,1213,MCAR,0.1,x5,downstream_performance_mean,RMSE,6.4055298360263215,0.0,6.399542060298951,97,BNG(mv),,,11.0,78732.0,8.0,3.0,,1.0,MCAR - 0.1
1047,KNN,1213,MCAR,0.3,x5,downstream_performance_mean,RMSE,6.476357042944104,0.0,6.4782089308884965,97,BNG(mv),,,11.0,78732.0,8.0,3.0,,1.0,MCAR - 0.3
1049,KNN,1213,MCAR,0.5,x5,downstream_performance_mean,RMSE,6.564170245100146,0.0,6.5718439400968185,97,BNG(mv),,,11.0,78732.0,8.0,3.0,,1.0,MCAR - 0.5
1051,Mean/Mode,1213,MNAR,0.01,x5,downstream_performance_mean,RMSE,6.350076173054226,0.0,6.350095448192074,97,BNG(mv),,,11.0,78732.0,8.0,3.0,,1.0,MNAR - 0.01
1053,Mean/Mode,1213,MNAR,0.1,x5,downstream_performance_mean,RMSE,6.350076173054226,0.0,6.350095448192074,97,BNG(mv),,,11.0,78732.0,8.0,3.0,,1.0,MNAR - 0.1
1055,Mean/Mode,1213,MNAR,0.3,x5,downstream_performance_mean,RMSE,6.350076173054226,0.0,6.350095448192074,97,BNG(mv),,,11.0,78732.0,8.0,3.0,,1.0,MNAR - 0.3
1057,Mean/Mode,1213,MNAR,0.5,x5,downstream_performance_mean,RMSE,6.350076173054226,0.0,6.350095448192074,97,BNG(mv),,,11.0,78732.0,8.0,3.0,,1.0,MNAR - 0.5
1058,Mean/Mode,1220,MAR,0.01,keyword_id,downstream_performance_mean,F1_macro,0.4655750753311728,0.0,0.4655750753311728,36,Click_prediction_small,33220.0,6728.0,10.0,39948.0,9.0,1.0,,1.0,MAR - 0.01
1060,Mean/Mode,1220,MAR,0.1,keyword_id,downstream_performance_mean,F1_macro,0.4655750753311728,0.0,0.4655750753311728,36,Click_prediction_small,33220.0,6728.0,10.0,39948.0,9.0,1.0,,1.0,MAR - 0.1
1062,Mean/Mode,1220,MAR,0.3,keyword_id,downstream_performance_mean,F1_macro,0.4655750753311728,0.0,0.4655750753311728,36,Click_prediction_small,33220.0,6728.0,10.0,39948.0,9.0,1.0,,1.0,MAR - 0.3
1064,Mean/Mode,1220,MAR,0.5,keyword_id,downstream_performance_mean,F1_macro,0.4655750753311728,0.0,0.4655750753311728,36,Click_prediction_small,33220.0,6728.0,10.0,39948.0,9.0,1.0,,1.0,MAR - 0.5
1067,KNN,1220,MCAR,0.01,keyword_id,downstream_performance_mean,F1_macro,0.4655750753311728,0.0,0.4655750753311728,36,Click_prediction_small,33220.0,6728.0,10.0,39948.0,9.0,1.0,,1.0,MCAR - 0.01
1069,Mean/Mode,1220,MCAR,0.1,keyword_id,downstream_performance_mean,F1_macro,0.4827893416274117,0.0,0.483544219028293,36,Click_prediction_small,33220.0,6728.0,10.0,39948.0,9.0,1.0,,1.0,MCAR - 0.1
1071,Mean/Mode,1220,MCAR,0.3,keyword_id,downstream_performance_mean,F1_macro,0.4642469597906169,0.0,0.4640070374774527,36,Click_prediction_small,33220.0,6728.0,10.0,39948.0,9.0,1.0,,1.0,MCAR - 0.3
1073,Mean/Mode,1220,MCAR,0.5,keyword_id,downstream_performance_mean,F1_macro,0.469748677387695,0.0,0.4684023441582048,36,Click_prediction_small,33220.0,6728.0,10.0,39948.0,9.0,1.0,,1.0,MCAR - 0.5
1074,Mean/Mode,1220,MNAR,0.01,keyword_id,downstream_performance_mean,F1_macro,0.4655750753311728,0.0,0.4655750753311728,36,Click_prediction_small,33220.0,6728.0,10.0,39948.0,9.0,1.0,,1.0,MNAR - 0.01
1076,Mean/Mode,1220,MNAR,0.1,keyword_id,downstream_performance_mean,F1_macro,0.4655750753311728,0.0,0.4655750753311728,36,Click_prediction_small,33220.0,6728.0,10.0,39948.0,9.0,1.0,,1.0,MNAR - 0.1
1078,Mean/Mode,1220,MNAR,0.3,keyword_id,downstream_performance_mean,F1_macro,0.4655750753311728,0.0,0.4655750753311728,36,Click_prediction_small,33220.0,6728.0,10.0,39948.0,9.0,1.0,,1.0,MNAR - 0.3
1080,Mean/Mode,1220,MNAR,0.5,keyword_id,downstream_performance_mean,F1_macro,0.4655750753311728,0.0,0.4655750753311728,36,Click_prediction_small,33220.0,6728.0,10.0,39948.0,9.0,1.0,,1.0,MNAR - 0.5
1083,Mean/Mode,1459,MAR,0.01,V7,downstream_performance_mean,F1_macro,0.2915451632944591,0.0,0.2918608752427385,50,artificial-characters,1416.0,600.0,8.0,10218.0,7.0,1.0,10.0,1.0,MAR - 0.01
1085,Mean/Mode,1459,MAR,0.1,V7,downstream_performance_mean,F1_macro,0.2915451632944591,0.0,0.2918608752427385,50,artificial-characters,1416.0,600.0,8.0,10218.0,7.0,1.0,10.0,1.0,MAR - 0.1
1087,Mean/Mode,1459,MAR,0.3,V7,downstream_performance_mean,F1_macro,0.2915451632944591,0.0,0.2918608752427385,50,artificial-characters,1416.0,600.0,8.0,10218.0,7.0,1.0,10.0,1.0,MAR - 0.3
1089,Mean/Mode,1459,MAR,0.5,V7,downstream_performance_mean,F1_macro,0.2915451632944591,0.0,0.2918608752427385,50,artificial-characters,1416.0,600.0,8.0,10218.0,7.0,1.0,10.0,1.0,MAR - 0.5
1091,Mean/Mode,1459,MCAR,0.01,V7,downstream_performance_mean,F1_macro,0.3176359064610197,0.0,0.3177204709033222,50,artificial-characters,1416.0,600.0,8.0,10218.0,7.0,1.0,10.0,1.0,MCAR - 0.01
1093,KNN,1459,MCAR,0.1,V7,downstream_performance_mean,F1_macro,0.307685156619683,0.0,0.3098504373350292,50,artificial-characters,1416.0,600.0,8.0,10218.0,7.0,1.0,10.0,1.0,MCAR - 0.1
1095,KNN,1459,MCAR,0.3,V7,downstream_performance_mean,F1_macro,0.2635822445828585,0.0,0.2661526411043167,50,artificial-characters,1416.0,600.0,8.0,10218.0,7.0,1.0,10.0,1.0,MCAR - 0.3
1097,KNN,1459,MCAR,0.5,V7,downstream_performance_mean,F1_macro,0.2786414218995748,0.0,0.2805794855467945,50,artificial-characters,1416.0,600.0,8.0,10218.0,7.0,1.0,10.0,1.0,MCAR - 0.5
1099,Mean/Mode,1459,MNAR,0.01,V7,downstream_performance_mean,F1_macro,0.2915451632944591,0.0,0.2918608752427385,50,artificial-characters,1416.0,600.0,8.0,10218.0,7.0,1.0,10.0,1.0,MNAR - 0.01
1101,Mean/Mode,1459,MNAR,0.1,V7,downstream_performance_mean,F1_macro,0.2915451632944591,0.0,0.2918608752427385,50,artificial-characters,1416.0,600.0,8.0,10218.0,7.0,1.0,10.0,1.0,MNAR - 0.1
1103,Mean/Mode,1459,MNAR,0.3,V7,downstream_performance_mean,F1_macro,0.2915451632944591,0.0,0.2918608752427385,50,artificial-characters,1416.0,600.0,8.0,10218.0,7.0,1.0,10.0,1.0,MNAR - 0.3
1105,Mean/Mode,1459,MNAR,0.5,V7,downstream_performance_mean,F1_macro,0.2915451632944591,0.0,0.2918608752427385,50,artificial-characters,1416.0,600.0,8.0,10218.0,7.0,1.0,10.0,1.0,MNAR - 0.5
1106,Mean/Mode,1471,MAR,0.01,V9,downstream_performance_mean,F1_macro,0.5515889578625556,0.0,0.5515889578625556,28,eeg-eye-state,8257.0,6723.0,15.0,14980.0,14.0,1.0,,1.0,MAR - 0.01
1109,Mean/Mode,1471,MAR,0.1,V9,downstream_performance_mean,F1_macro,0.5515889578625556,0.0,0.5515889578625556,28,eeg-eye-state,8257.0,6723.0,15.0,14980.0,14.0,1.0,,1.0,MAR - 0.1
1112,Mean/Mode,1471,MAR,0.3,V9,downstream_performance_mean,F1_macro,0.5515889578625556,0.0,0.5515889578625556,28,eeg-eye-state,8257.0,6723.0,15.0,14980.0,14.0,1.0,,1.0,MAR - 0.3
1115,Mean/Mode,1471,MAR,0.5,V9,downstream_performance_mean,F1_macro,0.5515889578625556,0.0,0.5515889578625556,28,eeg-eye-state,8257.0,6723.0,15.0,14980.0,14.0,1.0,,1.0,MAR - 0.5
1120,Random Forest,1471,MCAR,0.01,V9,downstream_performance_mean,F1_macro,0.5507505391642109,0.0,0.5507270660059743,28,eeg-eye-state,8257.0,6723.0,15.0,14980.0,14.0,1.0,,1.0,MCAR - 0.01
1122,Mean/Mode,1471,MCAR,0.1,V9,downstream_performance_mean,F1_macro,0.5516354988298517,0.0,0.552040390220067,28,eeg-eye-state,8257.0,6723.0,15.0,14980.0,14.0,1.0,,1.0,MCAR - 0.1
1126,KNN,1471,MCAR,0.3,V9,downstream_performance_mean,F1_macro,0.546355180618646,0.0,0.547395946036074,28,eeg-eye-state,8257.0,6723.0,15.0,14980.0,14.0,1.0,,1.0,MCAR - 0.3
1129,Random Forest,1471,MCAR,0.5,V9,downstream_performance_mean,F1_macro,0.5391905148388692,0.0,0.5376759544991333,28,eeg-eye-state,8257.0,6723.0,15.0,14980.0,14.0,1.0,,1.0,MCAR - 0.5
1130,Mean/Mode,1471,MNAR,0.01,V9,downstream_performance_mean,F1_macro,0.5515889578625556,0.0,0.5515889578625556,28,eeg-eye-state,8257.0,6723.0,15.0,14980.0,14.0,1.0,,1.0,MNAR - 0.01
1133,Mean/Mode,1471,MNAR,0.1,V9,downstream_performance_mean,F1_macro,0.5515889578625556,0.0,0.5515889578625556,28,eeg-eye-state,8257.0,6723.0,15.0,14980.0,14.0,1.0,,1.0,MNAR - 0.1
1136,Mean/Mode,1471,MNAR,0.3,V9,downstream_performance_mean,F1_macro,0.5515889578625556,0.0,0.5515889578625556,28,eeg-eye-state,8257.0,6723.0,15.0,14980.0,14.0,1.0,,1.0,MNAR - 0.3
1139,Mean/Mode,1471,MNAR,0.5,V9,downstream_performance_mean,F1_macro,0.5515889578625556,0.0,0.5515889578625556,28,eeg-eye-state,8257.0,6723.0,15.0,14980.0,14.0,1.0,,1.0,MNAR - 0.5
1143,KNN,1481,MAR,0.01,V2,downstream_performance_mean,F1_macro,0.206629451744732,0.0,0.2066294035774994,56,kr-vs-k,4553.0,27.0,7.0,28056.0,3.0,4.0,18.0,1.0,MAR - 0.01
1145,KNN,1481,MAR,0.1,V2,downstream_performance_mean,F1_macro,0.206629451744732,0.0,0.2066294035774994,56,kr-vs-k,4553.0,27.0,7.0,28056.0,3.0,4.0,18.0,1.0,MAR - 0.1
1147,KNN,1481,MAR,0.3,V2,downstream_performance_mean,F1_macro,0.206629451744732,0.0,0.2066294035774994,56,kr-vs-k,4553.0,27.0,7.0,28056.0,3.0,4.0,18.0,1.0,MAR - 0.3
1149,KNN,1481,MAR,0.5,V2,downstream_performance_mean,F1_macro,0.206629451744732,0.0,0.2066294035774994,56,kr-vs-k,4553.0,27.0,7.0,28056.0,3.0,4.0,18.0,1.0,MAR - 0.5
1151,Mean/Mode,1481,MCAR,0.01,V2,downstream_performance_mean,F1_macro,0.2216179400769818,0.0,0.2219790955959151,56,kr-vs-k,4553.0,27.0,7.0,28056.0,3.0,4.0,18.0,1.0,MCAR - 0.01
1153,KNN,1481,MCAR,0.1,V2,downstream_performance_mean,F1_macro,0.2165732960036104,0.0,0.2174182615905986,56,kr-vs-k,4553.0,27.0,7.0,28056.0,3.0,4.0,18.0,1.0,MCAR - 0.1
1155,Mean/Mode,1481,MCAR,0.3,V2,downstream_performance_mean,F1_macro,0.205925065036386,0.0,0.2052409978243084,56,kr-vs-k,4553.0,27.0,7.0,28056.0,3.0,4.0,18.0,1.0,MCAR - 0.3
1157,KNN,1481,MCAR,0.5,V2,downstream_performance_mean,F1_macro,0.1879136379193632,0.0,0.1881747351200486,56,kr-vs-k,4553.0,27.0,7.0,28056.0,3.0,4.0,18.0,1.0,MCAR - 0.5
1159,KNN,1481,MNAR,0.01,V2,downstream_performance_mean,F1_macro,0.206629451744732,0.0,0.2066294035774994,56,kr-vs-k,4553.0,27.0,7.0,28056.0,3.0,4.0,18.0,1.0,MNAR - 0.01
1161,KNN,1481,MNAR,0.1,V2,downstream_performance_mean,F1_macro,0.206629451744732,0.0,0.2066294035774994,56,kr-vs-k,4553.0,27.0,7.0,28056.0,3.0,4.0,18.0,1.0,MNAR - 0.1
1163,KNN,1481,MNAR,0.3,V2,downstream_performance_mean,F1_macro,0.206629451744732,0.0,0.2066294035774994,56,kr-vs-k,4553.0,27.0,7.0,28056.0,3.0,4.0,18.0,1.0,MNAR - 0.3
1165,KNN,1481,MNAR,0.5,V2,downstream_performance_mean,F1_macro,0.206629451744732,0.0,0.2066294035774994,56,kr-vs-k,4553.0,27.0,7.0,28056.0,3.0,4.0,18.0,1.0,MNAR - 0.5
1167,Mean/Mode,1489,MAR,0.01,V1,downstream_performance_mean,F1_macro,0.6963989503155196,0.0,0.6966818891700025,4,phoneme,3818.0,1586.0,6.0,5404.0,5.0,1.0,,1.0,MAR - 0.01
1171,Mean/Mode,1489,MAR,0.1,V1,downstream_performance_mean,F1_macro,0.6963989503155196,0.0,0.6966818891700025,4,phoneme,3818.0,1586.0,6.0,5404.0,5.0,1.0,,1.0,MAR - 0.1
1175,Mean/Mode,1489,MAR,0.3,V1,downstream_performance_mean,F1_macro,0.6963989503155196,0.0,0.6966818891700025,4,phoneme,3818.0,1586.0,6.0,5404.0,5.0,1.0,,1.0,MAR - 0.3
1179,Mean/Mode,1489,MAR,0.5,V1,downstream_performance_mean,F1_macro,0.6963989503155196,0.0,0.6966818891700025,4,phoneme,3818.0,1586.0,6.0,5404.0,5.0,1.0,,1.0,MAR - 0.5
1185,VAE,1489,MCAR,0.01,V1,downstream_performance_mean,F1_macro,0.6986004796514695,0.0,0.697620272010246,4,phoneme,3818.0,1586.0,6.0,5404.0,5.0,1.0,,1.0,MCAR - 0.01
1189,KNN,1489,MCAR,0.1,V1,downstream_performance_mean,F1_macro,0.6921729908778178,0.0,0.6912107977607453,4,phoneme,3818.0,1586.0,6.0,5404.0,5.0,1.0,,1.0,MCAR - 0.1
1193,Random Forest,1489,MCAR,0.3,V1,downstream_performance_mean,F1_macro,0.6586071118198841,0.0,0.655114652898266,4,phoneme,3818.0,1586.0,6.0,5404.0,5.0,1.0,,1.0,MCAR - 0.3
1197,Mean/Mode,1489,MCAR,0.5,V1,downstream_performance_mean,F1_macro,0.6952123340556428,0.0,0.6923320762434119,4,phoneme,3818.0,1586.0,6.0,5404.0,5.0,1.0,,1.0,MCAR - 0.5
1200,Mean/Mode,1489,MNAR,0.01,V1,downstream_performance_mean,F1_macro,0.6963989503155196,0.0,0.6966818891700025,4,phoneme,3818.0,1586.0,6.0,5404.0,5.0,1.0,,1.0,MNAR - 0.01
1204,Mean/Mode,1489,MNAR,0.1,V1,downstream_performance_mean,F1_macro,0.6963989503155196,0.0,0.6966818891700025,4,phoneme,3818.0,1586.0,6.0,5404.0,5.0,1.0,,1.0,MNAR - 0.1
1208,Mean/Mode,1489,MNAR,0.3,V1,downstream_performance_mean,F1_macro,0.6963989503155196,0.0,0.6966818891700025,4,phoneme,3818.0,1586.0,6.0,5404.0,5.0,1.0,,1.0,MNAR - 0.3
1211,Mean/Mode,1489,MNAR,0.5,V1,downstream_performance_mean,F1_macro,0.6963989503155196,0.0,0.6966818891700025,4,phoneme,3818.0,1586.0,6.0,5404.0,5.0,1.0,,1.0,MNAR - 0.5
1215,Mean/Mode,1496,MAR,0.01,V4,downstream_performance_mean,F1_macro,0.7723727286709292,0.0,0.7723727286709292,19,ringnorm,3736.0,3664.0,21.0,7400.0,20.0,1.0,,1.0,MAR - 0.01
1219,Mean/Mode,1496,MAR,0.1,V4,downstream_performance_mean,F1_macro,0.7723727286709292,0.0,0.7723727286709292,19,ringnorm,3736.0,3664.0,21.0,7400.0,20.0,1.0,,1.0,MAR - 0.1
1223,Mean/Mode,1496,MAR,0.3,V4,downstream_performance_mean,F1_macro,0.7723727286709292,0.0,0.7723727286709292,19,ringnorm,3736.0,3664.0,21.0,7400.0,20.0,1.0,,1.0,MAR - 0.3
1227,Mean/Mode,1496,MAR,0.5,V4,downstream_performance_mean,F1_macro,0.7723727286709292,0.0,0.7723727286709292,19,ringnorm,3736.0,3664.0,21.0,7400.0,20.0,1.0,,1.0,MAR - 0.5
1230,Mean/Mode,1496,MCAR,0.01,V4,downstream_performance_mean,F1_macro,0.7716792761268061,0.0,0.7716792761268061,19,ringnorm,3736.0,3664.0,21.0,7400.0,20.0,1.0,,1.0,MCAR - 0.01
1237,VAE,1496,MCAR,0.1,V4,downstream_performance_mean,F1_macro,0.7717419708558669,0.0,0.7730855682269758,19,ringnorm,3736.0,3664.0,21.0,7400.0,20.0,1.0,,1.0,MCAR - 0.1
1241,Mean/Mode,1496,MCAR,0.3,V4,downstream_performance_mean,F1_macro,0.7683397683397684,0.0,0.771478614469315,19,ringnorm,3736.0,3664.0,21.0,7400.0,20.0,1.0,,1.0,MCAR - 0.3
1245,Random Forest,1496,MCAR,0.5,V4,downstream_performance_mean,F1_macro,0.769812501486704,0.0,0.7717698463181096,19,ringnorm,3736.0,3664.0,21.0,7400.0,20.0,1.0,,1.0,MCAR - 0.5
1247,Mean/Mode,1496,MNAR,0.01,V4,downstream_performance_mean,F1_macro,0.7723727286709292,0.0,0.7723727286709292,19,ringnorm,3736.0,3664.0,21.0,7400.0,20.0,1.0,,1.0,MNAR - 0.01
1251,Mean/Mode,1496,MNAR,0.1,V4,downstream_performance_mean,F1_macro,0.7723727286709292,0.0,0.7723727286709292,19,ringnorm,3736.0,3664.0,21.0,7400.0,20.0,1.0,,1.0,MNAR - 0.1
1255,Mean/Mode,1496,MNAR,0.3,V4,downstream_performance_mean,F1_macro,0.7723727286709292,0.0,0.7723727286709292,19,ringnorm,3736.0,3664.0,21.0,7400.0,20.0,1.0,,1.0,MNAR - 0.3
1259,Mean/Mode,1496,MNAR,0.5,V4,downstream_performance_mean,F1_macro,0.7723727286709292,0.0,0.7723727286709292,19,ringnorm,3736.0,3664.0,21.0,7400.0,20.0,1.0,,1.0,MNAR - 0.5
1262,Mean/Mode,1507,MAR,0.01,V5,downstream_performance_mean,F1_macro,0.9810611600222292,0.0,0.9810611600222292,20,twonorm,3703.0,3697.0,21.0,7400.0,20.0,1.0,,1.0,MAR - 0.01
1266,Mean/Mode,1507,MAR,0.1,V5,downstream_performance_mean,F1_macro,0.9810611600222292,0.0,0.9810611600222292,20,twonorm,3703.0,3697.0,21.0,7400.0,20.0,1.0,,1.0,MAR - 0.1
1270,Mean/Mode,1507,MAR,0.3,V5,downstream_performance_mean,F1_macro,0.9810611600222292,0.0,0.9810611600222292,20,twonorm,3703.0,3697.0,21.0,7400.0,20.0,1.0,,1.0,MAR - 0.3
1274,Mean/Mode,1507,MAR,0.5,V5,downstream_performance_mean,F1_macro,0.9810611600222292,0.0,0.9810611600222292,20,twonorm,3703.0,3697.0,21.0,7400.0,20.0,1.0,,1.0,MAR - 0.5
1281,VAE,1507,MCAR,0.01,V5,downstream_performance_mean,F1_macro,0.9803856244724524,0.0,0.9806108029890448,20,twonorm,3703.0,3697.0,21.0,7400.0,20.0,1.0,,1.0,MCAR - 0.01
1285,VAE,1507,MCAR,0.1,V5,downstream_performance_mean,F1_macro,0.9810594634124048,0.0,0.9808342562979696,20,twonorm,3703.0,3697.0,21.0,7400.0,20.0,1.0,,1.0,MCAR - 0.1
1288,Mean/Mode,1507,MCAR,0.3,V5,downstream_performance_mean,F1_macro,0.9803839032833196,0.0,0.9810594460177634,20,twonorm,3703.0,3697.0,21.0,7400.0,20.0,1.0,,1.0,MCAR - 0.3
1293,Random Forest,1507,MCAR,0.5,V5,downstream_performance_mean,F1_macro,0.9756560707216732,0.0,0.9799361432049142,20,twonorm,3703.0,3697.0,21.0,7400.0,20.0,1.0,,1.0,MCAR - 0.5
1294,Mean/Mode,1507,MNAR,0.01,V5,downstream_performance_mean,F1_macro,0.9810611600222292,0.0,0.9810611600222292,20,twonorm,3703.0,3697.0,21.0,7400.0,20.0,1.0,,1.0,MNAR - 0.01
1298,Mean/Mode,1507,MNAR,0.1,V5,downstream_performance_mean,F1_macro,0.9810611600222292,0.0,0.9810611600222292,20,twonorm,3703.0,3697.0,21.0,7400.0,20.0,1.0,,1.0,MNAR - 0.1
1302,Mean/Mode,1507,MNAR,0.3,V5,downstream_performance_mean,F1_macro,0.9810611600222292,0.0,0.9810611600222292,20,twonorm,3703.0,3697.0,21.0,7400.0,20.0,1.0,,1.0,MNAR - 0.3
1306,Mean/Mode,1507,MNAR,0.5,V5,downstream_performance_mean,F1_macro,0.9810611600222292,0.0,0.9810611600222292,20,twonorm,3703.0,3697.0,21.0,7400.0,20.0,1.0,,1.0,MNAR - 0.5
1311,Mean/Mode,1526,MAR,0.01,V3,downstream_performance_mean,F1_macro,0.8975618095085031,0.0,0.8975618095085031,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,1.0,MAR - 0.01
1313,Mean/Mode,1526,MAR,0.1,V3,downstream_performance_mean,F1_macro,0.8975618095085031,0.0,0.8975618095085031,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,1.0,MAR - 0.1
1315,Mean/Mode,1526,MAR,0.3,V3,downstream_performance_mean,F1_macro,0.8975618095085031,0.0,0.8975618095085031,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,1.0,MAR - 0.3
1317,Mean/Mode,1526,MAR,0.5,V3,downstream_performance_mean,F1_macro,0.8975618095085031,0.0,0.8975618095085031,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,1.0,MAR - 0.5
1318,Mean/Mode,1526,MCAR,0.01,V3,downstream_performance_mean,F1_macro,0.891338736245506,0.0,0.8930642480599614,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,1.0,MCAR - 0.01
1321,Mean/Mode,1526,MCAR,0.1,V3,downstream_performance_mean,F1_macro,0.8653855405354142,0.0,0.8719422078239415,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,1.0,MCAR - 0.1
