,Imputation_Method,Task,Missing Type,Missing Fraction,Column,result_type,metric,Baseline,Corrupted,Imputed,Unnamed: 0,name,MajorityClassSize,MinorityClassSize,NumberOfFeatures,NumberOfInstances,NumberOfNumericFeatures,NumberOfCategoricalFeatures,NumberOfClasses,Downstream Performance Rank,Data_Constellation
976,Mean/Mode,1193,MCAR,0.5,UI,downstream_performance_mean,Regression Tasks,983.5817394650406,0.0,983.2117868645606,89,BNG(lowbwt),,,10.0,31104.0,3.0,7.0,,1.0,MCAR - 0.5
978,Mean/Mode,1193,MNAR,0.01,UI,downstream_performance_mean,Regression Tasks,949.2896875446884,0.0,949.2896875446884,89,BNG(lowbwt),,,10.0,31104.0,3.0,7.0,,1.0,MNAR - 0.01
980,Mean/Mode,1193,MNAR,0.1,UI,downstream_performance_mean,Regression Tasks,949.2896875446884,0.0,949.2896875446884,89,BNG(lowbwt),,,10.0,31104.0,3.0,7.0,,1.0,MNAR - 0.1
982,Mean/Mode,1193,MNAR,0.3,UI,downstream_performance_mean,Regression Tasks,949.2896875446884,0.0,949.2896875446884,89,BNG(lowbwt),,,10.0,31104.0,3.0,7.0,,1.0,MNAR - 0.3
984,Mean/Mode,1193,MNAR,0.5,UI,downstream_performance_mean,Regression Tasks,949.2896875446884,0.0,949.2896875446884,89,BNG(lowbwt),,,10.0,31104.0,3.0,7.0,,1.0,MNAR - 0.5
986,KNN,1199,MAR,0.01,wall_index,downstream_performance_mean,Regression Tasks,11.948299073611787,0.0,11.94846765200054,77,BNG(echoMonths),,,10.0,17496.0,7.0,3.0,,1.0,MAR - 0.01
988,KNN,1199,MAR,0.1,wall_index,downstream_performance_mean,Regression Tasks,11.948299073611787,0.0,11.94846765200054,77,BNG(echoMonths),,,10.0,17496.0,7.0,3.0,,1.0,MAR - 0.1
990,KNN,1199,MAR,0.3,wall_index,downstream_performance_mean,Regression Tasks,11.948299073611787,0.0,11.94846765200054,77,BNG(echoMonths),,,10.0,17496.0,7.0,3.0,,1.0,MAR - 0.3
992,KNN,1199,MAR,0.5,wall_index,downstream_performance_mean,Regression Tasks,11.948299073611787,0.0,11.94846765200054,77,BNG(echoMonths),,,10.0,17496.0,7.0,3.0,,1.0,MAR - 0.5
994,KNN,1199,MCAR,0.01,wall_index,downstream_performance_mean,Regression Tasks,11.94778126592235,0.0,11.950969305351412,77,BNG(echoMonths),,,10.0,17496.0,7.0,3.0,,1.0,MCAR - 0.01
996,KNN,1199,MCAR,0.1,wall_index,downstream_performance_mean,Regression Tasks,11.9653517751866,0.0,11.96373163861502,77,BNG(echoMonths),,,10.0,17496.0,7.0,3.0,,1.0,MCAR - 0.1
998,KNN,1199,MCAR,0.3,wall_index,downstream_performance_mean,Regression Tasks,11.981928460491249,0.0,12.024924219135457,77,BNG(echoMonths),,,10.0,17496.0,7.0,3.0,,1.0,MCAR - 0.3
1000,KNN,1199,MCAR,0.5,wall_index,downstream_performance_mean,Regression Tasks,12.093627455106336,0.0,12.123501097722574,77,BNG(echoMonths),,,10.0,17496.0,7.0,3.0,,1.0,MCAR - 0.5
1002,KNN,1199,MNAR,0.01,wall_index,downstream_performance_mean,Regression Tasks,11.948299073611787,0.0,11.94846765200054,77,BNG(echoMonths),,,10.0,17496.0,7.0,3.0,,1.0,MNAR - 0.01
1004,KNN,1199,MNAR,0.1,wall_index,downstream_performance_mean,Regression Tasks,11.948299073611787,0.0,11.94846765200054,77,BNG(echoMonths),,,10.0,17496.0,7.0,3.0,,1.0,MNAR - 0.1
1006,KNN,1199,MNAR,0.3,wall_index,downstream_performance_mean,Regression Tasks,11.948299073611787,0.0,11.94846765200054,77,BNG(echoMonths),,,10.0,17496.0,7.0,3.0,,1.0,MNAR - 0.3
1008,KNN,1199,MNAR,0.5,wall_index,downstream_performance_mean,Regression Tasks,11.948299073611787,0.0,11.94846765200054,77,BNG(echoMonths),,,10.0,17496.0,7.0,3.0,,1.0,MNAR - 0.5
1010,KNN,1200,MAR,0.01,company1,downstream_performance_mean,Regression Tasks,4.550181045621241,0.0,4.550201856275883,96,BNG(stock),,,10.0,59049.0,10.0,0.0,,1.0,MAR - 0.01
1012,KNN,1200,MAR,0.1,company1,downstream_performance_mean,Regression Tasks,4.550181045621241,0.0,4.550201856275883,96,BNG(stock),,,10.0,59049.0,10.0,0.0,,1.0,MAR - 0.1
1014,KNN,1200,MAR,0.3,company1,downstream_performance_mean,Regression Tasks,4.550181045621241,0.0,4.550201856275883,96,BNG(stock),,,10.0,59049.0,10.0,0.0,,1.0,MAR - 0.3
1016,KNN,1200,MAR,0.5,company1,downstream_performance_mean,Regression Tasks,4.550181045621241,0.0,4.550201856275883,96,BNG(stock),,,10.0,59049.0,10.0,0.0,,1.0,MAR - 0.5
1018,KNN,1200,MCAR,0.01,company1,downstream_performance_mean,Regression Tasks,4.553380041986673,0.0,4.5521895947627415,96,BNG(stock),,,10.0,59049.0,10.0,0.0,,1.0,MCAR - 0.01
1020,KNN,1200,MCAR,0.1,company1,downstream_performance_mean,Regression Tasks,4.557961207433376,0.0,4.565591033884874,96,BNG(stock),,,10.0,59049.0,10.0,0.0,,1.0,MCAR - 0.1
1022,KNN,1200,MCAR,0.3,company1,downstream_performance_mean,Regression Tasks,4.595008841065611,0.0,4.589497632350279,96,BNG(stock),,,10.0,59049.0,10.0,0.0,,1.0,MCAR - 0.3
1024,KNN,1200,MCAR,0.5,company1,downstream_performance_mean,Regression Tasks,4.612287338759618,0.0,4.617160716089198,96,BNG(stock),,,10.0,59049.0,10.0,0.0,,1.0,MCAR - 0.5
1026,KNN,1200,MNAR,0.01,company1,downstream_performance_mean,Regression Tasks,4.550181045621241,0.0,4.550201856275883,96,BNG(stock),,,10.0,59049.0,10.0,0.0,,1.0,MNAR - 0.01
1028,KNN,1200,MNAR,0.1,company1,downstream_performance_mean,Regression Tasks,4.550181045621241,0.0,4.550201856275883,96,BNG(stock),,,10.0,59049.0,10.0,0.0,,1.0,MNAR - 0.1
1030,KNN,1200,MNAR,0.3,company1,downstream_performance_mean,Regression Tasks,4.550181045621241,0.0,4.550201856275883,96,BNG(stock),,,10.0,59049.0,10.0,0.0,,1.0,MNAR - 0.3
1032,KNN,1200,MNAR,0.5,company1,downstream_performance_mean,Regression Tasks,4.550181045621241,0.0,4.550201856275883,96,BNG(stock),,,10.0,59049.0,10.0,0.0,,1.0,MNAR - 0.5
1034,KNN,1213,MAR,0.01,x5,downstream_performance_mean,Regression Tasks,6.350075883150585,0.0,6.350087861090194,97,BNG(mv),,,11.0,78732.0,8.0,3.0,,1.0,MAR - 0.01
1036,KNN,1213,MAR,0.1,x5,downstream_performance_mean,Regression Tasks,6.350075883150585,0.0,6.350087861090194,97,BNG(mv),,,11.0,78732.0,8.0,3.0,,1.0,MAR - 0.1
1038,KNN,1213,MAR,0.3,x5,downstream_performance_mean,Regression Tasks,6.350075883150585,0.0,6.350087861090194,97,BNG(mv),,,11.0,78732.0,8.0,3.0,,1.0,MAR - 0.3
1040,KNN,1213,MAR,0.5,x5,downstream_performance_mean,Regression Tasks,6.350075883150585,0.0,6.350087861090194,97,BNG(mv),,,11.0,78732.0,8.0,3.0,,1.0,MAR - 0.5
1042,Mean/Mode,1213,MCAR,0.01,x5,downstream_performance_mean,Regression Tasks,6.354993044657122,0.0,6.35383248341763,97,BNG(mv),,,11.0,78732.0,8.0,3.0,,1.0,MCAR - 0.01
1044,KNN,1213,MCAR,0.1,x5,downstream_performance_mean,Regression Tasks,6.404531910815695,0.0,6.398256373570476,97,BNG(mv),,,11.0,78732.0,8.0,3.0,,1.0,MCAR - 0.1
1046,Mean/Mode,1213,MCAR,0.3,x5,downstream_performance_mean,Regression Tasks,6.473883097814164,0.0,6.476324551559489,97,BNG(mv),,,11.0,78732.0,8.0,3.0,,1.0,MCAR - 0.3
1048,Mean/Mode,1213,MCAR,0.5,x5,downstream_performance_mean,Regression Tasks,6.563617857993044,0.0,6.571459189868441,97,BNG(mv),,,11.0,78732.0,8.0,3.0,,1.0,MCAR - 0.5
1050,KNN,1213,MNAR,0.01,x5,downstream_performance_mean,Regression Tasks,6.350075883150585,0.0,6.350087861090194,97,BNG(mv),,,11.0,78732.0,8.0,3.0,,1.0,MNAR - 0.01
1052,KNN,1213,MNAR,0.1,x5,downstream_performance_mean,Regression Tasks,6.350075883150585,0.0,6.350087861090194,97,BNG(mv),,,11.0,78732.0,8.0,3.0,,1.0,MNAR - 0.1
1054,KNN,1213,MNAR,0.3,x5,downstream_performance_mean,Regression Tasks,6.350075883150585,0.0,6.350087861090194,97,BNG(mv),,,11.0,78732.0,8.0,3.0,,1.0,MNAR - 0.3
1056,KNN,1213,MNAR,0.5,x5,downstream_performance_mean,Regression Tasks,6.350075883150585,0.0,6.350087861090194,97,BNG(mv),,,11.0,78732.0,8.0,3.0,,1.0,MNAR - 0.5
1058,Mean/Mode,1220,MAR,0.01,keyword_id,downstream_performance_mean,Classification Tasks,0.4655750753311728,0.0,0.4655750753311728,36,Click_prediction_small,33220.0,6728.0,10.0,39948.0,9.0,1.0,,1.0,MAR - 0.01
1060,Mean/Mode,1220,MAR,0.1,keyword_id,downstream_performance_mean,Classification Tasks,0.4655750753311728,0.0,0.4655750753311728,36,Click_prediction_small,33220.0,6728.0,10.0,39948.0,9.0,1.0,,1.0,MAR - 0.1
1062,Mean/Mode,1220,MAR,0.3,keyword_id,downstream_performance_mean,Classification Tasks,0.4655750753311728,0.0,0.4655750753311728,36,Click_prediction_small,33220.0,6728.0,10.0,39948.0,9.0,1.0,,1.0,MAR - 0.3
1064,Mean/Mode,1220,MAR,0.5,keyword_id,downstream_performance_mean,Classification Tasks,0.4655750753311728,0.0,0.4655750753311728,36,Click_prediction_small,33220.0,6728.0,10.0,39948.0,9.0,1.0,,1.0,MAR - 0.5
1066,Mean/Mode,1220,MCAR,0.01,keyword_id,downstream_performance_mean,Classification Tasks,0.4655750753311728,0.0,0.4653283414605453,36,Click_prediction_small,33220.0,6728.0,10.0,39948.0,9.0,1.0,,1.0,MCAR - 0.01
1068,KNN,1220,MCAR,0.1,keyword_id,downstream_performance_mean,Classification Tasks,0.4827893416274117,0.0,0.4835241481510783,36,Click_prediction_small,33220.0,6728.0,10.0,39948.0,9.0,1.0,,1.0,MCAR - 0.1
1070,KNN,1220,MCAR,0.3,keyword_id,downstream_performance_mean,Classification Tasks,0.4642025764603251,0.0,0.4639628314750227,36,Click_prediction_small,33220.0,6728.0,10.0,39948.0,9.0,1.0,,1.0,MCAR - 0.3
1072,KNN,1220,MCAR,0.5,keyword_id,downstream_performance_mean,Classification Tasks,0.4648298637697468,0.0,0.4640397046480578,36,Click_prediction_small,33220.0,6728.0,10.0,39948.0,9.0,1.0,,1.0,MCAR - 0.5
1074,Mean/Mode,1220,MNAR,0.01,keyword_id,downstream_performance_mean,Classification Tasks,0.4655750753311728,0.0,0.4655750753311728,36,Click_prediction_small,33220.0,6728.0,10.0,39948.0,9.0,1.0,,1.0,MNAR - 0.01
1076,Mean/Mode,1220,MNAR,0.1,keyword_id,downstream_performance_mean,Classification Tasks,0.4655750753311728,0.0,0.4655750753311728,36,Click_prediction_small,33220.0,6728.0,10.0,39948.0,9.0,1.0,,1.0,MNAR - 0.1
1078,Mean/Mode,1220,MNAR,0.3,keyword_id,downstream_performance_mean,Classification Tasks,0.4655750753311728,0.0,0.4655750753311728,36,Click_prediction_small,33220.0,6728.0,10.0,39948.0,9.0,1.0,,1.0,MNAR - 0.3
1080,Mean/Mode,1220,MNAR,0.5,keyword_id,downstream_performance_mean,Classification Tasks,0.4655750753311728,0.0,0.4655750753311728,36,Click_prediction_small,33220.0,6728.0,10.0,39948.0,9.0,1.0,,1.0,MNAR - 0.5
1082,KNN,1459,MAR,0.01,V7,downstream_performance_mean,Classification Tasks,0.2896571811520847,0.0,0.2899728263795886,50,artificial-characters,1416.0,600.0,8.0,10218.0,7.0,1.0,10.0,1.0,MAR - 0.01
1084,KNN,1459,MAR,0.1,V7,downstream_performance_mean,Classification Tasks,0.2896571811520847,0.0,0.2899728263795886,50,artificial-characters,1416.0,600.0,8.0,10218.0,7.0,1.0,10.0,1.0,MAR - 0.1
1086,KNN,1459,MAR,0.3,V7,downstream_performance_mean,Classification Tasks,0.2896571811520847,0.0,0.2899728263795886,50,artificial-characters,1416.0,600.0,8.0,10218.0,7.0,1.0,10.0,1.0,MAR - 0.3
1088,KNN,1459,MAR,0.5,V7,downstream_performance_mean,Classification Tasks,0.2896571811520847,0.0,0.2899728263795886,50,artificial-characters,1416.0,600.0,8.0,10218.0,7.0,1.0,10.0,1.0,MAR - 0.5
1090,KNN,1459,MCAR,0.01,V7,downstream_performance_mean,Classification Tasks,0.2845514702432693,0.0,0.2849552168202142,50,artificial-characters,1416.0,600.0,8.0,10218.0,7.0,1.0,10.0,1.0,MCAR - 0.01
1092,Mean/Mode,1459,MCAR,0.1,V7,downstream_performance_mean,Classification Tasks,0.3058793912682934,0.0,0.3094567006291225,50,artificial-characters,1416.0,600.0,8.0,10218.0,7.0,1.0,10.0,1.0,MCAR - 0.1
1094,Mean/Mode,1459,MCAR,0.3,V7,downstream_performance_mean,Classification Tasks,0.2481632347239891,0.0,0.2460993333080607,50,artificial-characters,1416.0,600.0,8.0,10218.0,7.0,1.0,10.0,1.0,MCAR - 0.3
1096,Mean/Mode,1459,MCAR,0.5,V7,downstream_performance_mean,Classification Tasks,0.2728912967900944,0.0,0.2801113060017967,50,artificial-characters,1416.0,600.0,8.0,10218.0,7.0,1.0,10.0,1.0,MCAR - 0.5
1098,KNN,1459,MNAR,0.01,V7,downstream_performance_mean,Classification Tasks,0.2896571811520847,0.0,0.2899728263795886,50,artificial-characters,1416.0,600.0,8.0,10218.0,7.0,1.0,10.0,1.0,MNAR - 0.01
1100,KNN,1459,MNAR,0.1,V7,downstream_performance_mean,Classification Tasks,0.2896571811520847,0.0,0.2899728263795886,50,artificial-characters,1416.0,600.0,8.0,10218.0,7.0,1.0,10.0,1.0,MNAR - 0.1
1102,KNN,1459,MNAR,0.3,V7,downstream_performance_mean,Classification Tasks,0.2896571811520847,0.0,0.2899728263795886,50,artificial-characters,1416.0,600.0,8.0,10218.0,7.0,1.0,10.0,1.0,MNAR - 0.3
1104,KNN,1459,MNAR,0.5,V7,downstream_performance_mean,Classification Tasks,0.2896571811520847,0.0,0.2899728263795886,50,artificial-characters,1416.0,600.0,8.0,10218.0,7.0,1.0,10.0,1.0,MNAR - 0.5
1106,Mean/Mode,1471,MAR,0.01,V9,downstream_performance_mean,Classification Tasks,0.5515889578625556,0.0,0.5515889578625556,28,eeg-eye-state,8257.0,6723.0,15.0,14980.0,14.0,1.0,,1.0,MAR - 0.01
1109,Mean/Mode,1471,MAR,0.1,V9,downstream_performance_mean,Classification Tasks,0.5515889578625556,0.0,0.5515889578625556,28,eeg-eye-state,8257.0,6723.0,15.0,14980.0,14.0,1.0,,1.0,MAR - 0.1
1112,Mean/Mode,1471,MAR,0.3,V9,downstream_performance_mean,Classification Tasks,0.5515889578625556,0.0,0.5515889578625556,28,eeg-eye-state,8257.0,6723.0,15.0,14980.0,14.0,1.0,,1.0,MAR - 0.3
1115,Mean/Mode,1471,MAR,0.5,V9,downstream_performance_mean,Classification Tasks,0.5515889578625556,0.0,0.5515889578625556,28,eeg-eye-state,8257.0,6723.0,15.0,14980.0,14.0,1.0,,1.0,MAR - 0.5
1118,Mean/Mode,1471,MCAR,0.01,V9,downstream_performance_mean,Classification Tasks,0.5507505391642109,0.0,0.5499728508571506,28,eeg-eye-state,8257.0,6723.0,15.0,14980.0,14.0,1.0,,1.0,MCAR - 0.01
1121,Random Forest,1471,MCAR,0.1,V9,downstream_performance_mean,Classification Tasks,0.5516354988298517,0.0,0.5513945054238186,28,eeg-eye-state,8257.0,6723.0,15.0,14980.0,14.0,1.0,,1.0,MCAR - 0.1
1124,Random Forest,1471,MCAR,0.3,V9,downstream_performance_mean,Classification Tasks,0.546355180618646,0.0,0.5460014546997302,28,eeg-eye-state,8257.0,6723.0,15.0,14980.0,14.0,1.0,,1.0,MCAR - 0.3
1127,Mean/Mode,1471,MCAR,0.5,V9,downstream_performance_mean,Classification Tasks,0.5391905148388692,0.0,0.5371296593459478,28,eeg-eye-state,8257.0,6723.0,15.0,14980.0,14.0,1.0,,1.0,MCAR - 0.5
1130,Mean/Mode,1471,MNAR,0.01,V9,downstream_performance_mean,Classification Tasks,0.5515889578625556,0.0,0.5515889578625556,28,eeg-eye-state,8257.0,6723.0,15.0,14980.0,14.0,1.0,,1.0,MNAR - 0.01
1133,Mean/Mode,1471,MNAR,0.1,V9,downstream_performance_mean,Classification Tasks,0.5515889578625556,0.0,0.5515889578625556,28,eeg-eye-state,8257.0,6723.0,15.0,14980.0,14.0,1.0,,1.0,MNAR - 0.1
1136,Mean/Mode,1471,MNAR,0.3,V9,downstream_performance_mean,Classification Tasks,0.5515889578625556,0.0,0.5515889578625556,28,eeg-eye-state,8257.0,6723.0,15.0,14980.0,14.0,1.0,,1.0,MNAR - 0.3
1139,Mean/Mode,1471,MNAR,0.5,V9,downstream_performance_mean,Classification Tasks,0.5515889578625556,0.0,0.5515889578625556,28,eeg-eye-state,8257.0,6723.0,15.0,14980.0,14.0,1.0,,1.0,MNAR - 0.5
1142,Mean/Mode,1481,MAR,0.01,V2,downstream_performance_mean,Classification Tasks,0.1800200365787248,0.0,0.1800115980199746,56,kr-vs-k,4553.0,27.0,7.0,28056.0,3.0,4.0,18.0,1.0,MAR - 0.01
1144,Mean/Mode,1481,MAR,0.1,V2,downstream_performance_mean,Classification Tasks,0.1800200365787248,0.0,0.1800115980199746,56,kr-vs-k,4553.0,27.0,7.0,28056.0,3.0,4.0,18.0,1.0,MAR - 0.1
1146,Mean/Mode,1481,MAR,0.3,V2,downstream_performance_mean,Classification Tasks,0.1800200365787248,0.0,0.1800115980199746,56,kr-vs-k,4553.0,27.0,7.0,28056.0,3.0,4.0,18.0,1.0,MAR - 0.3
1148,Mean/Mode,1481,MAR,0.5,V2,downstream_performance_mean,Classification Tasks,0.1800200365787248,0.0,0.1800115980199746,56,kr-vs-k,4553.0,27.0,7.0,28056.0,3.0,4.0,18.0,1.0,MAR - 0.5
1150,KNN,1481,MCAR,0.01,V2,downstream_performance_mean,Classification Tasks,0.2210077762831282,0.0,0.2215719053201934,56,kr-vs-k,4553.0,27.0,7.0,28056.0,3.0,4.0,18.0,1.0,MCAR - 0.01
1152,Mean/Mode,1481,MCAR,0.1,V2,downstream_performance_mean,Classification Tasks,0.2006190238110384,0.0,0.2059641453906615,56,kr-vs-k,4553.0,27.0,7.0,28056.0,3.0,4.0,18.0,1.0,MCAR - 0.1
1154,KNN,1481,MCAR,0.3,V2,downstream_performance_mean,Classification Tasks,0.1852112325864085,0.0,0.185186959953518,56,kr-vs-k,4553.0,27.0,7.0,28056.0,3.0,4.0,18.0,1.0,MCAR - 0.3
1156,Mean/Mode,1481,MCAR,0.5,V2,downstream_performance_mean,Classification Tasks,0.1887654363381751,0.0,0.1873126085938158,56,kr-vs-k,4553.0,27.0,7.0,28056.0,3.0,4.0,18.0,1.0,MCAR - 0.5
1158,Mean/Mode,1481,MNAR,0.01,V2,downstream_performance_mean,Classification Tasks,0.1800200365787248,0.0,0.1800115980199746,56,kr-vs-k,4553.0,27.0,7.0,28056.0,3.0,4.0,18.0,1.0,MNAR - 0.01
1160,Mean/Mode,1481,MNAR,0.1,V2,downstream_performance_mean,Classification Tasks,0.1800200365787248,0.0,0.1800115980199746,56,kr-vs-k,4553.0,27.0,7.0,28056.0,3.0,4.0,18.0,1.0,MNAR - 0.1
1162,Mean/Mode,1481,MNAR,0.3,V2,downstream_performance_mean,Classification Tasks,0.1800200365787248,0.0,0.1800115980199746,56,kr-vs-k,4553.0,27.0,7.0,28056.0,3.0,4.0,18.0,1.0,MNAR - 0.3
1164,Mean/Mode,1481,MNAR,0.5,V2,downstream_performance_mean,Classification Tasks,0.1800200365787248,0.0,0.1800115980199746,56,kr-vs-k,4553.0,27.0,7.0,28056.0,3.0,4.0,18.0,1.0,MNAR - 0.5
1166,KNN,1489,MAR,0.01,V1,downstream_performance_mean,Classification Tasks,0.6963989503155196,0.0,0.6963989503155196,4,phoneme,3818.0,1586.0,6.0,5404.0,5.0,1.0,,1.0,MAR - 0.01
1170,KNN,1489,MAR,0.1,V1,downstream_performance_mean,Classification Tasks,0.6963989503155196,0.0,0.6963989503155196,4,phoneme,3818.0,1586.0,6.0,5404.0,5.0,1.0,,1.0,MAR - 0.1
1174,KNN,1489,MAR,0.3,V1,downstream_performance_mean,Classification Tasks,0.6963989503155196,0.0,0.6963989503155196,4,phoneme,3818.0,1586.0,6.0,5404.0,5.0,1.0,,1.0,MAR - 0.3
1178,KNN,1489,MAR,0.5,V1,downstream_performance_mean,Classification Tasks,0.6963989503155196,0.0,0.6963989503155196,4,phoneme,3818.0,1586.0,6.0,5404.0,5.0,1.0,,1.0,MAR - 0.5
1182,Random Forest,1489,MCAR,0.01,V1,downstream_performance_mean,Classification Tasks,0.6963483146067415,0.0,0.6950703686226533,4,phoneme,3818.0,1586.0,6.0,5404.0,5.0,1.0,,1.0,MCAR - 0.01
1186,VAE,1489,MCAR,0.1,V1,downstream_performance_mean,Classification Tasks,0.6930157981196045,0.0,0.6875535290310992,4,phoneme,3818.0,1586.0,6.0,5404.0,5.0,1.0,,1.0,MCAR - 0.1
1190,VAE,1489,MCAR,0.3,V1,downstream_performance_mean,Classification Tasks,0.6035818072789335,0.0,0.601088306785709,4,phoneme,3818.0,1586.0,6.0,5404.0,5.0,1.0,,1.0,MCAR - 0.3
1194,KNN,1489,MCAR,0.5,V1,downstream_performance_mean,Classification Tasks,0.673366051971359,0.0,0.6755723826009673,4,phoneme,3818.0,1586.0,6.0,5404.0,5.0,1.0,,1.0,MCAR - 0.5
1198,KNN,1489,MNAR,0.01,V1,downstream_performance_mean,Classification Tasks,0.6963989503155196,0.0,0.6963989503155196,4,phoneme,3818.0,1586.0,6.0,5404.0,5.0,1.0,,1.0,MNAR - 0.01
1202,KNN,1489,MNAR,0.1,V1,downstream_performance_mean,Classification Tasks,0.6963989503155196,0.0,0.6963989503155196,4,phoneme,3818.0,1586.0,6.0,5404.0,5.0,1.0,,1.0,MNAR - 0.1
1206,KNN,1489,MNAR,0.3,V1,downstream_performance_mean,Classification Tasks,0.6963989503155196,0.0,0.6963989503155196,4,phoneme,3818.0,1586.0,6.0,5404.0,5.0,1.0,,1.0,MNAR - 0.3
1210,KNN,1489,MNAR,0.5,V1,downstream_performance_mean,Classification Tasks,0.6963989503155196,0.0,0.6963989503155196,4,phoneme,3818.0,1586.0,6.0,5404.0,5.0,1.0,,1.0,MNAR - 0.5
1214,KNN,1496,MAR,0.01,V4,downstream_performance_mean,Classification Tasks,0.7723727286709292,0.0,0.7721415778228882,19,ringnorm,3736.0,3664.0,21.0,7400.0,20.0,1.0,,1.0,MAR - 0.01
1218,KNN,1496,MAR,0.1,V4,downstream_performance_mean,Classification Tasks,0.7723727286709292,0.0,0.7721415778228882,19,ringnorm,3736.0,3664.0,21.0,7400.0,20.0,1.0,,1.0,MAR - 0.1
1222,KNN,1496,MAR,0.3,V4,downstream_performance_mean,Classification Tasks,0.7723727286709292,0.0,0.7721415778228882,19,ringnorm,3736.0,3664.0,21.0,7400.0,20.0,1.0,,1.0,MAR - 0.3
1226,KNN,1496,MAR,0.5,V4,downstream_performance_mean,Classification Tasks,0.7723727286709292,0.0,0.7721415778228882,19,ringnorm,3736.0,3664.0,21.0,7400.0,20.0,1.0,,1.0,MAR - 0.5
1230,Mean/Mode,1496,MCAR,0.01,V4,downstream_performance_mean,Classification Tasks,0.7716792761268061,0.0,0.7716792761268061,19,ringnorm,3736.0,3664.0,21.0,7400.0,20.0,1.0,,1.0,MCAR - 0.01
1234,Mean/Mode,1496,MCAR,0.1,V4,downstream_performance_mean,Classification Tasks,0.7717419708558669,0.0,0.7724240682513438,19,ringnorm,3736.0,3664.0,21.0,7400.0,20.0,1.0,,1.0,MCAR - 0.1
1238,Random Forest,1496,MCAR,0.3,V4,downstream_performance_mean,Classification Tasks,0.7683397683397684,0.0,0.7701218854559909,19,ringnorm,3736.0,3664.0,21.0,7400.0,20.0,1.0,,1.0,MCAR - 0.3
1242,VAE,1496,MCAR,0.5,V4,downstream_performance_mean,Classification Tasks,0.769812501486704,0.0,0.7683858019169844,19,ringnorm,3736.0,3664.0,21.0,7400.0,20.0,1.0,,1.0,MCAR - 0.5
1246,KNN,1496,MNAR,0.01,V4,downstream_performance_mean,Classification Tasks,0.7723727286709292,0.0,0.7721415778228882,19,ringnorm,3736.0,3664.0,21.0,7400.0,20.0,1.0,,1.0,MNAR - 0.01
1250,KNN,1496,MNAR,0.1,V4,downstream_performance_mean,Classification Tasks,0.7723727286709292,0.0,0.7721415778228882,19,ringnorm,3736.0,3664.0,21.0,7400.0,20.0,1.0,,1.0,MNAR - 0.1
1254,KNN,1496,MNAR,0.3,V4,downstream_performance_mean,Classification Tasks,0.7723727286709292,0.0,0.7721415778228882,19,ringnorm,3736.0,3664.0,21.0,7400.0,20.0,1.0,,1.0,MNAR - 0.3
1258,KNN,1496,MNAR,0.5,V4,downstream_performance_mean,Classification Tasks,0.7723727286709292,0.0,0.7721415778228882,19,ringnorm,3736.0,3664.0,21.0,7400.0,20.0,1.0,,1.0,MNAR - 0.5
1262,Mean/Mode,1507,MAR,0.01,V5,downstream_performance_mean,Classification Tasks,0.9810611600222292,0.0,0.9810611600222292,20,twonorm,3703.0,3697.0,21.0,7400.0,20.0,1.0,,1.0,MAR - 0.01
1266,Mean/Mode,1507,MAR,0.1,V5,downstream_performance_mean,Classification Tasks,0.9810611600222292,0.0,0.9810611600222292,20,twonorm,3703.0,3697.0,21.0,7400.0,20.0,1.0,,1.0,MAR - 0.1
1270,Mean/Mode,1507,MAR,0.3,V5,downstream_performance_mean,Classification Tasks,0.9810611600222292,0.0,0.9810611600222292,20,twonorm,3703.0,3697.0,21.0,7400.0,20.0,1.0,,1.0,MAR - 0.3
1274,Mean/Mode,1507,MAR,0.5,V5,downstream_performance_mean,Classification Tasks,0.9810611600222292,0.0,0.9810611600222292,20,twonorm,3703.0,3697.0,21.0,7400.0,20.0,1.0,,1.0,MAR - 0.5
1278,Mean/Mode,1507,MCAR,0.01,V5,downstream_performance_mean,Classification Tasks,0.9803856244724524,0.0,0.9803856244724524,20,twonorm,3703.0,3697.0,21.0,7400.0,20.0,1.0,,1.0,MCAR - 0.01
1282,Random Forest,1507,MCAR,0.1,V5,downstream_performance_mean,Classification Tasks,0.9810594634124048,0.0,0.9799329727258348,20,twonorm,3703.0,3697.0,21.0,7400.0,20.0,1.0,,1.0,MCAR - 0.1
1286,VAE,1507,MCAR,0.3,V5,downstream_performance_mean,Classification Tasks,0.9803839032833196,0.0,0.9801581942403822,20,twonorm,3703.0,3697.0,21.0,7400.0,20.0,1.0,,1.0,MCAR - 0.3
1290,Mean/Mode,1507,MCAR,0.5,V5,downstream_performance_mean,Classification Tasks,0.9756560707216732,0.0,0.976555204045686,20,twonorm,3703.0,3697.0,21.0,7400.0,20.0,1.0,,1.0,MCAR - 0.5
1294,Mean/Mode,1507,MNAR,0.01,V5,downstream_performance_mean,Classification Tasks,0.9810611600222292,0.0,0.9810611600222292,20,twonorm,3703.0,3697.0,21.0,7400.0,20.0,1.0,,1.0,MNAR - 0.01
1298,Mean/Mode,1507,MNAR,0.1,V5,downstream_performance_mean,Classification Tasks,0.9810611600222292,0.0,0.9810611600222292,20,twonorm,3703.0,3697.0,21.0,7400.0,20.0,1.0,,1.0,MNAR - 0.1
