experiment,imputer,task,missing_type,missing_fraction,strategy,column,result_type,metric,train,test,baseline,corrupted,imputed
test_imputed_corrupted,ForestImputer,184,MCAR,0.5,single_single,black_king_col,impute_performance_mean,F1_macro,0.0256429194005192,0.0252279230725145,,,
test_imputed_corrupted,ForestImputer,184,MCAR,0.5,single_single,black_king_col,impute_performance_mean,F1_weighted,0.0317575665278602,0.0321173171329981,,,
test_imputed_corrupted,ForestImputer,26,MCAR,0.5,single_single,parents,impute_performance_mean,F1_micro,0.1224279835390946,0.1213991769547325,,,
test_imputed_corrupted,ForestImputer,26,MCAR,0.5,single_single,parents,impute_performance_mean,F1_macro,0.1223783756359354,0.120997497482114,,,
test_imputed_corrupted,ForestImputer,26,MCAR,0.5,single_single,parents,impute_performance_mean,F1_weighted,0.1224164953969872,0.1209582192511526,,,
test_imputed_corrupted,ForestImputer,30,MCAR,0.5,single_single,eccen,impute_performance_mean,MAE,1.0096512486675804,0.9776628641072524,,,
test_imputed_corrupted,ForestImputer,30,MCAR,0.5,single_single,eccen,impute_performance_mean,MSE,61.2041884242164,20.67479516836819,,,
test_imputed_corrupted,ForestImputer,30,MCAR,0.5,single_single,eccen,impute_performance_mean,RMSE,7.809807352358729,4.489831467395448,,,
test_imputed_corrupted,ForestImputer,32,MCAR,0.5,single_single,input4,impute_performance_mean,MAE,2.183621474067334,2.391583257506824,,,
test_imputed_corrupted,ForestImputer,32,MCAR,0.5,single_single,input4,impute_performance_mean,MSE,17.171872596299664,21.578624294813466,,,
test_imputed_corrupted,ForestImputer,32,MCAR,0.5,single_single,input4,impute_performance_mean,RMSE,4.142770184289182,4.644052230147729,,,
test_imputed_corrupted,ForestImputer,375,MCAR,0.5,single_single,coefficient3,impute_performance_mean,MAE,0.0975817295523761,0.100756646231593,,,
test_imputed_corrupted,ForestImputer,375,MCAR,0.5,single_single,coefficient3,impute_performance_mean,MSE,0.0185927744135372,0.0204322633202972,,,
test_imputed_corrupted,ForestImputer,375,MCAR,0.5,single_single,coefficient3,impute_performance_mean,RMSE,0.136349437449212,0.1428965446743774,,,
test_imputed_corrupted,ForestImputer,40497,MCAR,0.5,single_single,V13,impute_performance_mean,MAE,0.0198227074649488,0.0172880931329207,,,
test_imputed_corrupted,ForestImputer,40497,MCAR,0.5,single_single,V13,impute_performance_mean,MSE,0.0111762681108915,0.0093392685185185,,,
test_imputed_corrupted,ForestImputer,40497,MCAR,0.5,single_single,V13,impute_performance_mean,RMSE,0.1056067727675131,0.0955944181445743,,,
test_imputed_corrupted,ForestImputer,40498,MCAR,0.5,single_single,V11,impute_performance_mean,MAE,0.2711233333163179,0.2706996609251699,,,
test_imputed_corrupted,ForestImputer,40498,MCAR,0.5,single_single,V11,impute_performance_mean,MSE,0.140061190709578,0.1391359006572488,,,
test_imputed_corrupted,ForestImputer,40498,MCAR,0.5,single_single,V11,impute_performance_mean,RMSE,0.374240165394257,0.3725842185529135,,,
test_imputed_corrupted,ForestImputer,40677,MCAR,0.5,single_single,attribute#3,impute_performance_mean,F1_micro,0.74453125,0.7166666666666667,,,
test_imputed_corrupted,ForestImputer,40677,MCAR,0.5,single_single,attribute#3,impute_performance_mean,F1_macro,0.5996348697679226,0.5754542457065313,,,
test_imputed_corrupted,ForestImputer,40677,MCAR,0.5,single_single,attribute#3,impute_performance_mean,F1_weighted,0.7169108101502527,0.6829900880244834,,,
test_imputed_corrupted,ForestImputer,40685,MCAR,0.5,single_single,A2,impute_performance_mean,MAE,4.032530592584544,4.254527122752537,,,
test_imputed_corrupted,ForestImputer,40685,MCAR,0.5,single_single,A2,impute_performance_mean,MSE,5469.840875171049,3590.9455368318536,,,
test_imputed_corrupted,ForestImputer,40685,MCAR,0.5,single_single,A2,impute_performance_mean,RMSE,73.09014265981008,59.359042026323344,,,
